,Unnamed: 7,Unnamed: 1
3957,Kirchberg (Hunsrück),Rheinland-Pfalz
3958,Kludenbach,Rheinland-Pfalz
3959,Laufersweiler,Rheinland-Pfalz
3960,Lautzenhausen,Rheinland-Pfalz
3961,Lindenschied,Rheinland-Pfalz
3962,Maitzborn,Rheinland-Pfalz
3963,Metzenhausen,Rheinland-Pfalz
3964,Nieder Kostenz,Rheinland-Pfalz
3965,Niedersohren,Rheinland-Pfalz
3966,Niederweiler,Rheinland-Pfalz
3967,Ober Kostenz,Rheinland-Pfalz
3968,Raversbeuren,Rheinland-Pfalz
3969,Reckershausen,Rheinland-Pfalz
3970,Rödelhausen,Rheinland-Pfalz
3971,Rödern,Rheinland-Pfalz
3972,Rohrbach,Rheinland-Pfalz
3973,Schlierschied,Rheinland-Pfalz
3974,Schwarzen,Rheinland-Pfalz
3975,Sohren,Rheinland-Pfalz
3976,Sohrschied,Rheinland-Pfalz
3977,Todenroth,Rheinland-Pfalz
3978,Unzenberg,Rheinland-Pfalz
3979,Wahlenau,Rheinland-Pfalz
3980,Womrath,Rheinland-Pfalz
3981,Woppenroth,Rheinland-Pfalz
3982,Würrich,Rheinland-Pfalz
3983,Verbandsgemeindeverwaltung Simmern-Rheinböllen,Rheinland-Pfalz
3984,Altweidelbach,Rheinland-Pfalz
3985,Argenthal,Rheinland-Pfalz
3986,Belgweiler,Rheinland-Pfalz
3987,Benzweiler,Rheinland-Pfalz
3988,Bergenhausen,Rheinland-Pfalz
3989,Biebern,Rheinland-Pfalz
3990,Bubach,Rheinland-Pfalz
3991,Budenbach,Rheinland-Pfalz
3992,Dichtelbach,Rheinland-Pfalz
3993,Ellern (Hunsrück),Rheinland-Pfalz
3994,Erbach,Rheinland-Pfalz
3995,Fronhofen,Rheinland-Pfalz
3996,Holzbach,Rheinland-Pfalz
3997,Horn,Rheinland-Pfalz
3998,Keidelheim,Rheinland-Pfalz
3999,Kisselbach,Rheinland-Pfalz
4000,Klosterkumbd,Rheinland-Pfalz
4001,Külz (Hunsrück),Rheinland-Pfalz
4002,Kümbdchen,Rheinland-Pfalz
4003,Laubach,Rheinland-Pfalz
4004,Liebshausen,Rheinland-Pfalz
4005,Mengerschied,Rheinland-Pfalz
4006,Mörschbach,Rheinland-Pfalz
4007,Mutterschied,Rheinland-Pfalz
4008,Nannhausen,Rheinland-Pfalz
4009,Neuerkirch,Rheinland-Pfalz
4010,Niederkumbd,Rheinland-Pfalz
4011,Ohlweiler,Rheinland-Pfalz
4012,Oppertshausen,Rheinland-Pfalz
4013,Pleizenhausen,Rheinland-Pfalz
4014,Ravengiersburg,Rheinland-Pfalz
4015,Rayerschied,Rheinland-Pfalz
4016,Reich,Rheinland-Pfalz
4017,Rheinböllen,Rheinland-Pfalz
4018,Riegenroth,Rheinland-Pfalz
4019,Riesweiler,Rheinland-Pfalz
4020,Sargenroth,Rheinland-Pfalz
4021,Schnorbach,Rheinland-Pfalz
4022,Schönborn,Rheinland-Pfalz
4023,Simmern/ Hunsrück,Rheinland-Pfalz
4024,Steinbach,Rheinland-Pfalz
4025,Tiefenbach,Rheinland-Pfalz
4026,Wahlbach,Rheinland-Pfalz
4027,Wüschheim,Rheinland-Pfalz
4028,Verbandsgemeindeverwaltung Hunsrück-Mittelrhein,Rheinland-Pfalz
4029,Badenhard,Rheinland-Pfalz
4030,Bickenbach,Rheinland-Pfalz
4031,Birkheim,Rheinland-Pfalz
4032,Damscheid,Rheinland-Pfalz
4033,Dörth,Rheinland-Pfalz
4034,Emmelshausen,Rheinland-Pfalz
4035,Gondershausen,Rheinland-Pfalz
4036,Halsenbach,Rheinland-Pfalz
4037,Hausbay,Rheinland-Pfalz
4038,Hungenroth,Rheinland-Pfalz
4039,Karbach,Rheinland-Pfalz
4040,Kratzenburg,Rheinland-Pfalz
4041,Laudert,Rheinland-Pfalz
4042,Leiningen,Rheinland-Pfalz
4043,Lingerhahn,Rheinland-Pfalz
4044,Maisborn,Rheinland-Pfalz
4045,Mermuth,Rheinland-Pfalz
4046,Mühlpfad,Rheinland-Pfalz
4047,Ney,Rheinland-Pfalz
4048,Niederburg,Rheinland-Pfalz
4049,Niedert,Rheinland-Pfalz
4050,Norath,Rheinland-Pfalz
4051,Oberwesel,Rheinland-Pfalz
4052,Perscheid,Rheinland-Pfalz
4053,Pfalzfeld,Rheinland-Pfalz
4054,Sankt Goar,Rheinland-Pfalz
4055,Schwall,Rheinland-Pfalz
4056,Thörlingen,Rheinland-Pfalz
4057,Urbar,Rheinland-Pfalz
4058,Utzenhain,Rheinland-Pfalz
4059,Wiebelsheim,Rheinland-Pfalz
4060,Beulich,Rheinland-Pfalz
4061,Morshausen,Rheinland-Pfalz
4062,Rhein-Lahn-Kreis,Rheinland-Pfalz
4063,Lahnstein,Rheinland-Pfalz
4064,Verbandsgemeindeverwaltung Diez,Rheinland-Pfalz
4065,Altendiez,Rheinland-Pfalz
4066,Aull,Rheinland-Pfalz
4067,Birlenbach,Rheinland-Pfalz
4068,Charlottenberg,Rheinland-Pfalz
4069,Cramberg,Rheinland-Pfalz
4070,Diez,Rheinland-Pfalz
4071,Dörnberg,Rheinland-Pfalz
4072,Eppenrod,Rheinland-Pfalz
4073,Geilnau,Rheinland-Pfalz
4074,Gückingen,Rheinland-Pfalz
4075,Hambach,Rheinland-Pfalz
4076,Heistenbach,Rheinland-Pfalz
4077,Hirschberg,Rheinland-Pfalz
4078,Holzappel,Rheinland-Pfalz
4079,Holzheim,Rheinland-Pfalz
4080,Horhausen,Rheinland-Pfalz
4081,Isselbach,Rheinland-Pfalz
4082,Langenscheid,Rheinland-Pfalz
4083,Laurenburg,Rheinland-Pfalz
4084,Scheidt,Rheinland-Pfalz
4085,Steinsberg,Rheinland-Pfalz
4086,Wasenbach,Rheinland-Pfalz
4087,Balduinstein,Rheinland-Pfalz
4088,Verbandsgemeindeverwaltung Nastätten,Rheinland-Pfalz
4089,Berg,Rheinland-Pfalz
4090,Bettendorf,Rheinland-Pfalz
4091,Bogel,Rheinland-Pfalz
4092,Buch,Rheinland-Pfalz
4093,Ehr,Rheinland-Pfalz
4094,Endlichhofen,Rheinland-Pfalz
4095,Eschbach,Rheinland-Pfalz
4096,Gemmerich,Rheinland-Pfalz
4097,Himmighofen,Rheinland-Pfalz
4098,Holzhausen an der Haide,Rheinland-Pfalz
4099,Hunzel,Rheinland-Pfalz
4100,Kasdorf,Rheinland-Pfalz
4101,Kehlbach,Rheinland-Pfalz
4102,Lautert,Rheinland-Pfalz
4103,Lipporn,Rheinland-Pfalz
4104,Marienfels,Rheinland-Pfalz
4105,Miehlen,Rheinland-Pfalz
4106,Nastätten,Rheinland-Pfalz
4107,Niederbachheim,Rheinland-Pfalz
4108,Niederwallmenach,Rheinland-Pfalz
4109,Oberbachheim,Rheinland-Pfalz
4110,Obertiefenbach,Rheinland-Pfalz
4111,Oberwallmenach,Rheinland-Pfalz
4112,Oelsberg,Rheinland-Pfalz
4113,Hainau,Rheinland-Pfalz
4114,Rettershain,Rheinland-Pfalz
4115,Ruppertshofen,Rheinland-Pfalz
4116,Strüth,Rheinland-Pfalz
4117,Weidenbach,Rheinland-Pfalz
4118,Welterod,Rheinland-Pfalz
4119,Winterwerb,Rheinland-Pfalz
4120,Diethardt,Rheinland-Pfalz
4121,Verbandsgemeindeverwaltung Loreley,Rheinland-Pfalz
4122,Auel,Rheinland-Pfalz
4123,Bornich,Rheinland-Pfalz
4124,Dachsenhausen,Rheinland-Pfalz
4125,Dahlheim,Rheinland-Pfalz
4126,Dörscheid,Rheinland-Pfalz
4127,Filsen,Rheinland-Pfalz
4128,Kamp-Bornhofen,Rheinland-Pfalz
4129,Kaub,Rheinland-Pfalz
4130,Kestert,Rheinland-Pfalz
4131,Lierschied,Rheinland-Pfalz
4132,Lykershausen,Rheinland-Pfalz
4133,Nochern,Rheinland-Pfalz
4134,Osterspai,Rheinland-Pfalz
4135,Patersberg,Rheinland-Pfalz
4136,Prath,Rheinland-Pfalz
4137,Reichenberg,Rheinland-Pfalz
4138,Reitzenhain,Rheinland-Pfalz
4139,Sankt Goarshausen,Rheinland-Pfalz
4140,Sauerthal,Rheinland-Pfalz
4141,Weisel,Rheinland-Pfalz
4142,Weyer,Rheinland-Pfalz
4143,Braubach,Rheinland-Pfalz
4144,Verbandsgemeindeverwaltung Bad Ems-Nassau,Rheinland-Pfalz
4145,Attenhausen,Rheinland-Pfalz
4146,Bad Ems,Rheinland-Pfalz
4147,Becheln,Rheinland-Pfalz
4148,Dausenau,Rheinland-Pfalz
4149,Dessighofen,Rheinland-Pfalz
4150,Dienethal,Rheinland-Pfalz
4151,Dornholzhausen,Rheinland-Pfalz
4152,Fachbach,Rheinland-Pfalz
4153,Frücht,Rheinland-Pfalz
4154,Geisig,Rheinland-Pfalz
4155,Hömberg,Rheinland-Pfalz
4156,Kemmenau,Rheinland-Pfalz
4157,Lollschied,Rheinland-Pfalz
4158,Miellen,Rheinland-Pfalz
4159,Misselberg,Rheinland-Pfalz
4160,Nassau,Rheinland-Pfalz
4161,Nievern,Rheinland-Pfalz
4162,Obernhof,Rheinland-Pfalz
4163,Oberwies,Rheinland-Pfalz
4164,Pohl,Rheinland-Pfalz
4165,Schweighausen,Rheinland-Pfalz
4166,Seelbach,Rheinland-Pfalz
4167,Singhofen,Rheinland-Pfalz
4168,Sulzbach,Rheinland-Pfalz
4169,Weinähr,Rheinland-Pfalz
4170,Winden,Rheinland-Pfalz
4171,Zimmerschied,Rheinland-Pfalz
4172,Arzbach,Rheinland-Pfalz
4173,Verbandsgemeindeverwaltung Aar-Einrich,Rheinland-Pfalz
4174,Allendorf,Rheinland-Pfalz
4175,Berghausen,Rheinland-Pfalz
4176,Berndroth,Rheinland-Pfalz
4177,Biebrich,Rheinland-Pfalz
4178,Bremberg,Rheinland-Pfalz
4179,Burgschwalbach,Rheinland-Pfalz
4180,Dörsdorf,Rheinland-Pfalz
4181,Ebertshausen,Rheinland-Pfalz
4182,Eisighofen,Rheinland-Pfalz
4183,Ergeshausen,Rheinland-Pfalz
4184,Flacht,Rheinland-Pfalz
4185,Gutenacker,Rheinland-Pfalz
4186,Hahnstätten,Rheinland-Pfalz
4187,Herold,Rheinland-Pfalz
4188,Kaltenholzhausen,Rheinland-Pfalz
4189,Katzenelnbogen,Rheinland-Pfalz
4190,Klingelbach,Rheinland-Pfalz
4191,Kördorf,Rheinland-Pfalz
4192,Lohrheim,Rheinland-Pfalz
4193,Mittelfischbach,Rheinland-Pfalz
4194,Mudershausen,Rheinland-Pfalz
4195,Netzbach,Rheinland-Pfalz
4196,Niederneisen,Rheinland-Pfalz
4197,Niedertiefenbach,Rheinland-Pfalz
4198,Oberfischbach,Rheinland-Pfalz
4199,Oberneisen,Rheinland-Pfalz
4200,Reckenroth,Rheinland-Pfalz
4201,Rettert,Rheinland-Pfalz
4202,Roth,Rheinland-Pfalz
4203,Schiesheim,Rheinland-Pfalz
4204,Schönborn,Rheinland-Pfalz
4205,Westerwaldkreis,Rheinland-Pfalz
4206,Verbandsgemeindeverwaltung Bad Marienberg (Westerwald),Rheinland-Pfalz
4207,Bad Marienberg (Westerwald),Rheinland-Pfalz
4208,Bölsberg,Rheinland-Pfalz
4209,Dreisbach,Rheinland-Pfalz
4210,Fehl-Ritzhausen,Rheinland-Pfalz
4211,Großseifen,Rheinland-Pfalz
4212,Hahn bei Marienberg,Rheinland-Pfalz
4213,Hardt,Rheinland-Pfalz
4214,Hof,Rheinland-Pfalz
4215,Kirburg,Rheinland-Pfalz
4216,Langenbach bei Kirburg,Rheinland-Pfalz
4217,Lautzenbrücken,Rheinland-Pfalz
4218,Mörlen,Rheinland-Pfalz
4219,Neunkhausen,Rheinland-Pfalz
4220,Nisterau,Rheinland-Pfalz
4221,Nistertal,Rheinland-Pfalz
4222,Norken,Rheinland-Pfalz
4223,Stockhausen-Illfurth,Rheinland-Pfalz
4224,Unnau,Rheinland-Pfalz
4225,Verbandsgemeindeverwaltung Hachenburg,Rheinland-Pfalz
4226,Alpenrod,Rheinland-Pfalz
4227,Astert,Rheinland-Pfalz
4228,Atzelgift,Rheinland-Pfalz
4229,Borod,Rheinland-Pfalz
4230,Dreifelden,Rheinland-Pfalz
4231,Gehlert,Rheinland-Pfalz
4232,Giesenhausen,Rheinland-Pfalz
4233,Hachenburg,Rheinland-Pfalz
4234,Hattert,Rheinland-Pfalz
4235,Heimborn,Rheinland-Pfalz
4236,Heuzert,Rheinland-Pfalz
4237,Höchstenbach,Rheinland-Pfalz
4238,Kroppach,Rheinland-Pfalz
4239,Kundert,Rheinland-Pfalz
4240,Limbach,Rheinland-Pfalz
4241,Linden,Rheinland-Pfalz
4242,Lochum,Rheinland-Pfalz
4243,Luckenbach,Rheinland-Pfalz
4244,Marzhausen,Rheinland-Pfalz
4245,Merkelbach,Rheinland-Pfalz
4246,Mörsbach,Rheinland-Pfalz
4247,Mudenbach,Rheinland-Pfalz
4248,Mündersbach,Rheinland-Pfalz
4249,Müschenbach,Rheinland-Pfalz
4250,Nister,Rheinland-Pfalz
4251,Roßbach,Rheinland-Pfalz
4252,Steinebach an der Wied,Rheinland-Pfalz
4253,Stein-Wingert,Rheinland-Pfalz
4254,Streithausen,Rheinland-Pfalz
4255,Wahlrod,Rheinland-Pfalz
4256,Welkenbach,Rheinland-Pfalz
4257,Wied,Rheinland-Pfalz
4258,Winkelbach,Rheinland-Pfalz
4259,Verbandsgemeindeverwaltung Höhr-Grenzhausen,Rheinland-Pfalz
4260,Hilgert,Rheinland-Pfalz
4261,Hillscheid,Rheinland-Pfalz
4262,Höhr-Grenzhausen,Rheinland-Pfalz
4263,Kammerforst,Rheinland-Pfalz
4264,Verbandsgemeindeverwaltung Montabaur,Rheinland-Pfalz
4265,Boden,Rheinland-Pfalz
4266,Daubach,Rheinland-Pfalz
4267,Eitelborn,Rheinland-Pfalz
4268,Gackenbach,Rheinland-Pfalz
4269,Girod,Rheinland-Pfalz
4270,Görgeshausen,Rheinland-Pfalz
4271,Großholbach,Rheinland-Pfalz
4272,Heilberscheid,Rheinland-Pfalz
4273,Heiligenroth,Rheinland-Pfalz
4274,Holler,Rheinland-Pfalz
4275,Horbach,Rheinland-Pfalz
4276,Hübingen,Rheinland-Pfalz
4277,Kadenbach,Rheinland-Pfalz
4278,Montabaur,Rheinland-Pfalz
4279,Nentershausen,Rheinland-Pfalz
4280,Neuhäusel,Rheinland-Pfalz
4281,Niederelbert,Rheinland-Pfalz
4282,Niedererbach,Rheinland-Pfalz
4283,Nomborn,Rheinland-Pfalz
4284,Oberelbert,Rheinland-Pfalz
4285,Ruppach-Goldhausen,Rheinland-Pfalz
4286,Simmern,Rheinland-Pfalz
4287,Stahlhofen,Rheinland-Pfalz
4288,Untershausen,Rheinland-Pfalz
4289,Welschneudorf,Rheinland-Pfalz
4290,Verbandsgemeindeverwaltung Ransbach-Baumbach,Rheinland-Pfalz
4291,Alsbach,Rheinland-Pfalz
4292,Breitenau,Rheinland-Pfalz
4293,Caan,Rheinland-Pfalz
4294,Deesen,Rheinland-Pfalz
4295,Hundsdorf,Rheinland-Pfalz
4296,Nauort,Rheinland-Pfalz
4297,Oberhaid,Rheinland-Pfalz
4298,Ransbach-Baumbach,Rheinland-Pfalz
4299,Sessenbach,Rheinland-Pfalz
4300,Wirscheid,Rheinland-Pfalz
4301,Wittgert,Rheinland-Pfalz
4302,Verbandsgemeindeverwaltung Rennerod,Rheinland-Pfalz
4303,Bretthausen,Rheinland-Pfalz
4304,Elsoff (Westerwald),Rheinland-Pfalz
4305,Hellenhahn-Schellenberg,Rheinland-Pfalz
4306,Homberg,Rheinland-Pfalz
4307,Hüblingen,Rheinland-Pfalz
4308,Irmtraut,Rheinland-Pfalz
4309,Liebenscheid,Rheinland-Pfalz
4310,Neunkirchen,Rheinland-Pfalz
4311,Neustadt/ Westerwald,Rheinland-Pfalz
4312,Niederroßbach,Rheinland-Pfalz
4313,Nister-Möhrendorf,Rheinland-Pfalz
4314,Oberrod,Rheinland-Pfalz
4315,Oberroßbach,Rheinland-Pfalz
4316,Rehe,Rheinland-Pfalz
4317,Rennerod,Rheinland-Pfalz
4318,Salzburg,Rheinland-Pfalz
4319,Seck,Rheinland-Pfalz
4320,Stein-Neukirch,Rheinland-Pfalz
4321,Waigandshain,Rheinland-Pfalz
4322,Waldmühlen,Rheinland-Pfalz
4323,Westernohe,Rheinland-Pfalz
4324,Willingen,Rheinland-Pfalz
4325,Zehnhausen bei Rennerod,Rheinland-Pfalz
4326,Verbandsgemeindeverwaltung Selters (Westerwald),Rheinland-Pfalz
4327,Ellenhausen,Rheinland-Pfalz
4328,Freilingen,Rheinland-Pfalz
4329,Freirachdorf,Rheinland-Pfalz
4330,Goddert,Rheinland-Pfalz
4331,Hartenfels,Rheinland-Pfalz
4332,Herschbach,Rheinland-Pfalz
4333,Krümmel,Rheinland-Pfalz
4334,Marienrachdorf,Rheinland-Pfalz
4335,Maroth,Rheinland-Pfalz
4336,Maxsain,Rheinland-Pfalz
4337,Nordhofen,Rheinland-Pfalz
4338,Quirnbach,Rheinland-Pfalz
4339,Rückeroth,Rheinland-Pfalz
4340,Schenkelberg,Rheinland-Pfalz
4341,Selters (Westerwald),Rheinland-Pfalz
4342,Sessenhausen,Rheinland-Pfalz
4343,Steinen,Rheinland-Pfalz
4344,Vielbach,Rheinland-Pfalz
4345,Wölferlingen,Rheinland-Pfalz
4346,Ewighausen,Rheinland-Pfalz
4347,Weidenhahn,Rheinland-Pfalz
4348,Verbandsgemeindeverwaltung Wallmerod,Rheinland-Pfalz
4349,Dreikirchen,Rheinland-Pfalz
4350,Hundsangen,Rheinland-Pfalz
4351,Obererbach,Rheinland-Pfalz
4352,Steinefrenz,Rheinland-Pfalz
4353,Weroth,Rheinland-Pfalz
4354,Arnshöfen,Rheinland-Pfalz
4355,Berod bei Wallmerod,Rheinland-Pfalz
4356,Bilkheim,Rheinland-Pfalz
4357,Ettinghausen,Rheinland-Pfalz
4358,Hahn am See,Rheinland-Pfalz
4359,Herschbach (Oberwesterwald),Rheinland-Pfalz
4360,Kuhnhöfen,Rheinland-Pfalz
4361,Meudt,Rheinland-Pfalz
4362,Molsberg,Rheinland-Pfalz
4363,Niederahr,Rheinland-Pfalz
4364,Oberahr,Rheinland-Pfalz
4365,Salz,Rheinland-Pfalz
4366,Wallmerod,Rheinland-Pfalz
4367,Zehnhausen bei Wallmerod,Rheinland-Pfalz
4368,Elbingen,Rheinland-Pfalz
4369,Mähren,Rheinland-Pfalz
4370,Verbandsgemeindeverwaltung Westerburg,Rheinland-Pfalz
4371,Ailertchen,Rheinland-Pfalz
4372,Bellingen,Rheinland-Pfalz
4373,Berzhahn,Rheinland-Pfalz
4374,Brandscheid,Rheinland-Pfalz
4375,Enspel,Rheinland-Pfalz
4376,Gemünden,Rheinland-Pfalz
4377,Girkenroth,Rheinland-Pfalz
4378,Guckheim,Rheinland-Pfalz
4379,Härtlingen,Rheinland-Pfalz
4380,Halbs,Rheinland-Pfalz
4381,Hergenroth,Rheinland-Pfalz
4382,Höhn,Rheinland-Pfalz
4383,Kaden,Rheinland-Pfalz
4384,Kölbingen,Rheinland-Pfalz
4385,Langenhahn,Rheinland-Pfalz
4386,Pottum,Rheinland-Pfalz
4387,Rotenhain,Rheinland-Pfalz
4388,Rothenbach,Rheinland-Pfalz
4389,Stahlhofen am Wiesensee,Rheinland-Pfalz
4390,Stockum-Püschen,Rheinland-Pfalz
4391,Weltersburg,Rheinland-Pfalz
4392,Westerburg,Rheinland-Pfalz
4393,Willmenrod,Rheinland-Pfalz
4394,Winnen,Rheinland-Pfalz
4395,Verbandsgemeindeverwaltung Wirges,Rheinland-Pfalz
4396,Bannberscheid,Rheinland-Pfalz
4397,Dernbach (Westerwald),Rheinland-Pfalz
4398,Ebernhahn,Rheinland-Pfalz
4399,Helferskirchen,Rheinland-Pfalz
4400,Leuterod,Rheinland-Pfalz
4401,Mogendorf,Rheinland-Pfalz
4402,Moschheim,Rheinland-Pfalz
4403,Ötzingen,Rheinland-Pfalz
4404,Siershahn,Rheinland-Pfalz
4405,Staudt,Rheinland-Pfalz
4406,Wirges,Rheinland-Pfalz
4407,Niedersayn,Rheinland-Pfalz
4408,Trier,Rheinland-Pfalz
4409,Trier,Rheinland-Pfalz
4410,Bernkastel-Wittlich,Rheinland-Pfalz
4411,Wittlich,Rheinland-Pfalz
4412,Morbach,Rheinland-Pfalz
4413,Verbandsgemeindeverwaltung Bernkastel-Kues,Rheinland-Pfalz
4414,Bernkastel-Kues,Rheinland-Pfalz
4415,Brauneberg,Rheinland-Pfalz
4416,Burgen,Rheinland-Pfalz
4417,Erden,Rheinland-Pfalz
4418,Gornhausen,Rheinland-Pfalz
4419,Graach an der Mosel,Rheinland-Pfalz
4420,Hochscheid,Rheinland-Pfalz
4421,Kesten,Rheinland-Pfalz
4422,Kleinich,Rheinland-Pfalz
4423,Kommen,Rheinland-Pfalz
4424,Lieser,Rheinland-Pfalz
4425,Lösnich,Rheinland-Pfalz
4426,Longkamp,Rheinland-Pfalz
4427,Maring-Noviand,Rheinland-Pfalz
4428,Minheim,Rheinland-Pfalz
4429,Monzelfeld,Rheinland-Pfalz
4430,Mülheim an der Mosel,Rheinland-Pfalz
4431,Neumagen-Dhron,Rheinland-Pfalz
4432,Piesport,Rheinland-Pfalz
4433,Ürzig,Rheinland-Pfalz
4434,Veldenz,Rheinland-Pfalz
4435,Wintrich,Rheinland-Pfalz
4436,Zeltingen-Rachtig,Rheinland-Pfalz
4437,Verbandsgemeindeverwaltung Thalfang am Erbeskopf,Rheinland-Pfalz
4438,Berglicht,Rheinland-Pfalz
4439,Burtscheid,Rheinland-Pfalz
4440,Deuselbach,Rheinland-Pfalz
4441,Dhronecken,Rheinland-Pfalz
4442,Etgert,Rheinland-Pfalz
4443,Gielert,Rheinland-Pfalz
4444,Gräfendhron,Rheinland-Pfalz
4445,Hilscheid,Rheinland-Pfalz
4446,Horath,Rheinland-Pfalz
4447,Immert,Rheinland-Pfalz
4448,Lückenburg,Rheinland-Pfalz
4449,Malborn,Rheinland-Pfalz
4450,Merschbach,Rheinland-Pfalz
4451,Neunkirchen,Rheinland-Pfalz
4452,Rorodt,Rheinland-Pfalz
4453,Schönberg,Rheinland-Pfalz
4454,Talling,Rheinland-Pfalz
4455,Thalfang,Rheinland-Pfalz
4456,Breit,Rheinland-Pfalz
4457,Büdlich,Rheinland-Pfalz
4458,Heidenburg,Rheinland-Pfalz
4459,Verbandsgemeindeverwaltung Wittlich-Land,Rheinland-Pfalz
4460,Altrich,Rheinland-Pfalz
4461,Arenrath,Rheinland-Pfalz
4462,Bergweiler,Rheinland-Pfalz
4463,Bettenfeld,Rheinland-Pfalz
4464,Binsfeld,Rheinland-Pfalz
4465,Bruch,Rheinland-Pfalz
4466,Dierfeld,Rheinland-Pfalz
4467,Dierscheid,Rheinland-Pfalz
4468,Dodenburg,Rheinland-Pfalz
4469,Dreis,Rheinland-Pfalz
4470,Eckfeld,Rheinland-Pfalz
4471,Eisenschmitt,Rheinland-Pfalz
4472,Esch,Rheinland-Pfalz
4473,Gipperath,Rheinland-Pfalz
4474,Gladbach,Rheinland-Pfalz
4475,Greimerath,Rheinland-Pfalz
4476,Großlittgen,Rheinland-Pfalz
4477,Hasborn,Rheinland-Pfalz
4478,Heckenmünster,Rheinland-Pfalz
4479,Heidweiler,Rheinland-Pfalz
4480,Hetzerath,Rheinland-Pfalz
4481,Hupperath,Rheinland-Pfalz
4482,Karl,Rheinland-Pfalz
4483,Klausen,Rheinland-Pfalz
4484,Laufeld,Rheinland-Pfalz
4485,Manderscheid,Rheinland-Pfalz
4486,Meerfeld,Rheinland-Pfalz
4487,Minderlittgen,Rheinland-Pfalz
4488,Musweiler,Rheinland-Pfalz
4489,Niederöfflingen,Rheinland-Pfalz
4490,Niederscheidweiler,Rheinland-Pfalz
4491,Oberöfflingen,Rheinland-Pfalz
4492,Oberscheidweiler,Rheinland-Pfalz
4493,Osann-Monzel,Rheinland-Pfalz
4494,Pantenburg,Rheinland-Pfalz
4495,Platten,Rheinland-Pfalz
4496,Plein,Rheinland-Pfalz
4497,Rivenich,Rheinland-Pfalz
4498,Salmtal,Rheinland-Pfalz
4499,Schladt,Rheinland-Pfalz
4500,Schwarzenborn,Rheinland-Pfalz
4501,Sehlem,Rheinland-Pfalz
4502,Wallscheid,Rheinland-Pfalz
4503,Landscheid,Rheinland-Pfalz
4504,Niersbach,Rheinland-Pfalz
4505,Verbandsgemeindeverwaltung Traben-Trarbach,Rheinland-Pfalz
4506,Bausendorf,Rheinland-Pfalz
4507,Bengel,Rheinland-Pfalz
4508,Burg (Mosel),Rheinland-Pfalz
4509,Diefenbach,Rheinland-Pfalz
4510,Enkirch,Rheinland-Pfalz
4511,Flußbach,Rheinland-Pfalz
4512,Hontheim,Rheinland-Pfalz
4513,Kinderbeuern,Rheinland-Pfalz
4514,Kinheim,Rheinland-Pfalz
4515,Kröv,Rheinland-Pfalz
4516,Reil,Rheinland-Pfalz
4517,Starkenburg,Rheinland-Pfalz
4518,Traben-Trarbach,Rheinland-Pfalz
4519,Willwerscheid,Rheinland-Pfalz
4520,Lötzbeuren,Rheinland-Pfalz
4521,Irmenach,Rheinland-Pfalz
4522,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
4523,Bitburg,Rheinland-Pfalz
4524,Verbandsgemeindeverwaltung Arzfeld,Rheinland-Pfalz
4525,Arzfeld,Rheinland-Pfalz
4526,Dackscheid,Rheinland-Pfalz
4527,Dahnen,Rheinland-Pfalz
4528,Daleiden,Rheinland-Pfalz
4529,Dasburg,Rheinland-Pfalz
4530,Eilscheid,Rheinland-Pfalz
4531,Eschfeld,Rheinland-Pfalz
4532,Euscheid,Rheinland-Pfalz
4533,Großkampenberg,Rheinland-Pfalz
4534,Hargarten,Rheinland-Pfalz
4535,Harspelt,Rheinland-Pfalz
4536,Herzfeld,Rheinland-Pfalz
4537,Irrhausen,Rheinland-Pfalz
4538,Jucken,Rheinland-Pfalz
4539,Kesfeld,Rheinland-Pfalz
4540,Kickeshausen,Rheinland-Pfalz
4541,Kinzenburg,Rheinland-Pfalz
4542,Krautscheid,Rheinland-Pfalz
4543,Lambertsberg,Rheinland-Pfalz
4544,Lascheid,Rheinland-Pfalz
4545,Lauperath,Rheinland-Pfalz
4546,Leidenborn,Rheinland-Pfalz
4547,Lichtenborn,Rheinland-Pfalz
4548,Lierfeld,Rheinland-Pfalz
4549,Lünebach,Rheinland-Pfalz
4550,Lützkampen,Rheinland-Pfalz
4551,Manderscheid,Rheinland-Pfalz
4552,Mauel,Rheinland-Pfalz
4553,Merlscheid,Rheinland-Pfalz
4554,Niederpierscheid,Rheinland-Pfalz
4555,Oberpierscheid,Rheinland-Pfalz
4556,Olmscheid,Rheinland-Pfalz
4557,Pintesfeld,Rheinland-Pfalz
4558,Plütscheid,Rheinland-Pfalz
4559,Preischeid,Rheinland-Pfalz
4560,Reiff,Rheinland-Pfalz
4561,Reipeldingen,Rheinland-Pfalz
4562,Roscheid,Rheinland-Pfalz
4563,Sengerich,Rheinland-Pfalz
4564,Sevenig (Our),Rheinland-Pfalz
4565,Strickscheid,Rheinland-Pfalz
4566,Waxweiler,Rheinland-Pfalz
4567,Üttfeld,Rheinland-Pfalz
4568,Verbandsgemeindeverwaltung Südeifel,Rheinland-Pfalz
4569,Affler,Rheinland-Pfalz
4570,Alsdorf,Rheinland-Pfalz
4571,Altscheid,Rheinland-Pfalz
4572,Ammeldingen an der Our,Rheinland-Pfalz
4573,Ammeldingen bei Neuerburg,Rheinland-Pfalz
4574,Bauler,Rheinland-Pfalz
4575,Berkoth,Rheinland-Pfalz
4576,Berscheid,Rheinland-Pfalz
